[mea_500kV_1]二次侧数据---kV/kA
		TIME		Va		Vb		Vc		Ia		Ib		Ic		Vab		Vbc		Vca		freq		P		Q		pf		3I0		3V0
    0.000000,	    0.023393,	    0.035250,	    0.011858,	    0.000325,	    0.000479,	    0.000154,	    0.058643,	    0.047108,	    0.011535,	   -1.#IND00,	    0.001930,	    0.000000,	    1.000000,	    0.000000,	   -0.000000
    0.227042,	  280.993986,	  280.993963,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695792,	  486.695833,	   49.999931,	236872.827539,	   -0.179783,	    1.000000,	   -0.000000,	    0.000000
    0.227458,	  280.993988,	  280.993955,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695787,	  486.695844,	   50.000164,	236872.826867,	   -0.179008,	    1.000000,	   -0.000000,	    0.000000
    0.227875,	  280.993988,	  280.993956,	  280.993961,	    1.049991,	    1.049991,	    1.049991,	  486.695842,	  486.695795,	  486.695852,	   49.999891,	236872.830843,	   -0.178624,	    1.000000,	   -0.000000,	    0.000000
    0.228292,	  280.993987,	  280.993945,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695826,	  486.695789,	  486.695860,	   49.999965,	236872.826300,	   -0.180800,	    1.000000,	   -0.000000,	   -0.000000
    0.228708,	  280.993984,	  280.993947,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695821,	  486.695800,	  486.695866,	   49.999925,	236872.830088,	   -0.175714,	    1.000000,	   -0.000000,	   -0.000000
    0.229125,	  280.993981,	  280.993947,	  280.993979,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695810,	  486.695868,	   50.000108,	236872.831501,	   -0.178975,	    1.000000,	   -0.000000,	   -0.000000
    0.229542,	  280.993975,	  280.993944,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695802,	  486.695815,	  486.695869,	   49.999963,	236872.829502,	   -0.175573,	    1.000000,	    0.000000,	   -0.000000
    0.229958,	  280.993970,	  280.993947,	  280.993988,	    1.049991,	    1.049991,	    1.049991,	  486.695795,	  486.695826,	  486.695866,	   49.999946,	236872.830140,	   -0.176527,	    1.000000,	   -0.000000,	   -0.000000
    0.230375,	  280.993966,	  280.993953,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695796,	  486.695840,	  486.695862,	   49.999881,	236872.833554,	   -0.177450,	    1.000000,	    0.000000,	   -0.000000
    0.230792,	  280.993957,	  280.993953,	  280.993993,	    1.049991,	    1.049991,	    1.049991,	  486.695785,	  486.695846,	  486.695854,	   50.000164,	236872.829611,	   -0.175429,	    1.000000,	   -0.000000,	   -0.000000
    0.231208,	  280.993955,	  280.993963,	  280.993993,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695859,	  486.695846,	   49.999934,	236872.834102,	   -0.173956,	    1.000000,	   -0.000000,	   -0.000000
    0.231625,	  280.993950,	  280.993967,	  280.993992,	    1.049991,	    1.049991,	    1.049991,	  486.695793,	  486.695866,	  486.695836,	   49.999933,	236872.832754,	   -0.177232,	    1.000000,	    0.000000,	   -0.000000
    0.232042,	  280.993946,	  280.993972,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695797,	  486.695871,	  486.695826,	   49.999933,	236872.831981,	   -0.173681,	    1.000000,	    0.000000,	   -0.000000
    0.232458,	  280.993946,	  280.993980,	  280.993984,	    1.049991,	    1.049991,	    1.049991,	  486.695808,	  486.695874,	  486.695816,	   50.000109,	236872.833668,	   -0.175862,	    1.000000,	    0.000000,	   -0.000000
    0.232875,	  280.993947,	  280.993985,	  280.993979,	    1.049991,	    1.049991,	    1.049991,	  486.695818,	  486.695875,	  486.695808,	   49.999941,	236872.834539,	   -0.175533,	    1.000000,	   -0.000000,	   -0.000000
    0.233292,	  280.993946,	  280.993989,	  280.993974,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695873,	  486.695799,	   49.999980,	236872.832713,	   -0.173893,	    1.000000,	    0.000000,	   -0.000000
    0.233708,	  280.993952,	  280.993993,	  280.993967,	    1.049991,	    1.049991,	    1.049991,	  486.695840,	  486.695866,	  486.695795,	   49.999882,	236872.834506,	   -0.175721,	    1.000000,	    0.000000,	   -0.000000
    0.234125,	  280.993954,	  280.993994,	  280.993962,	    1.049991,	    1.049991,	    1.049991,	  486.695847,	  486.695861,	  486.695791,	   50.000122,	236872.833774,	   -0.175475,	    1.000000,	    0.000000,	   -0.000000
    0.234542,	  280.993960,	  280.993994,	  280.993956,	    1.049991,	    1.049991,	    1.049991,	  486.695857,	  486.695851,	  486.695791,	   49.999964,	236872.833795,	   -0.175381,	    1.000000,	    0.000000,	   -0.000000
    0.234958,	  280.993966,	  280.993993,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695839,	  486.695794,	   49.999934,	236872.833765,	   -0.176220,	    1.000000,	    0.000000,	   -0.000000
    0.235375,	  280.993972,	  280.993991,	  280.993949,	    1.049991,	    1.049991,	    1.049991,	  486.695870,	  486.695831,	  486.695799,	   49.999923,	236872.834292,	   -0.175826,	    1.000000,	    0.000000,	   -0.000000
    0.235792,	  280.993977,	  280.993986,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695873,	  486.695821,	  486.695804,	   50.000123,	236872.833613,	   -0.176035,	    1.000000,	    0.000000,	   -0.000000
    0.236208,	  280.993984,	  280.993980,	  280.993945,	    1.049991,	    1.049991,	    1.049991,	  486.695874,	  486.695807,	  486.695814,	   49.999919,	236872.832693,	   -0.177330,	    1.000000,	    0.000000,	   -0.000000
    0.236625,	  280.993987,	  280.993976,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695872,	  486.695804,	  486.695823,	   49.999977,	236872.834054,	   -0.176626,	    1.000000,	    0.000000,	   -0.000000
    0.237042,	  280.993991,	  280.993968,	  280.993949,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695795,	  486.695834,	   49.999919,	236872.832519,	   -0.178807,	    1.000000,	    0.000000,	   -0.000000
    0.237458,	  280.993992,	  280.993962,	  280.993953,	    1.049991,	    1.049991,	    1.049991,	  486.695859,	  486.695792,	  486.695844,	   50.000094,	236872.832316,	   -0.176344,	    1.000000,	    0.000000,	   -0.000000
    0.237875,	  280.993992,	  280.993958,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695851,	  486.695793,	  486.695853,	   49.999959,	236872.833376,	   -0.178861,	    1.000000,	    0.000000,	   -0.000000
    0.238292,	  280.993991,	  280.993952,	  280.993963,	    1.049991,	    1.049991,	    1.049991,	  486.695839,	  486.695792,	  486.695860,	   49.999950,	236872.831273,	   -0.179019,	    1.000000,	    0.000000,	    0.000000
    0.238708,	  280.993988,	  280.993948,	  280.993969,	    1.049991,	    1.049991,	    1.049991,	  486.695828,	  486.695796,	  486.695866,	   49.999927,	236872.830841,	   -0.178841,	    1.000000,	    0.000000,	    0.000000
    0.239125,	  280.993985,	  280.993949,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695822,	  486.695806,	  486.695868,	   50.000053,	236872.833032,	   -0.179328,	    1.000000,	    0.000000,	    0.000000
    0.239542,	  280.993979,	  280.993945,	  280.993980,	    1.049991,	    1.049991,	    1.049991,	  486.695808,	  486.695810,	  486.695869,	   49.999996,	236872.829845,	   -0.180321,	    1.000000,	    0.000000,	    0.000000
    0.239958,	  280.993973,	  280.993947,	  280.993984,	    1.049991,	    1.049991,	    1.049991,	  486.695802,	  486.695821,	  486.695866,	   49.999953,	236872.830607,	   -0.178278,	    1.000000,	   -0.000000,	    0.000000
    0.240375,	  280.993968,	  280.993950,	  280.993988,	    1.049991,	    1.049991,	    1.049991,	  486.695797,	  486.695832,	  486.695862,	   49.999893,	236872.831060,	   -0.182237,	    1.000000,	    0.000000,	    0.000000
    0.240792,	  280.993961,	  280.993952,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695839,	  486.695854,	   50.000089,	236872.828983,	   -0.179761,	    1.000000,	    0.000000,	    0.000000
    0.241208,	  280.993956,	  280.993958,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695792,	  486.695850,	  486.695846,	   49.999979,	236872.830046,	   -0.180266,	    1.000000,	    0.000000,	    0.000000
    0.241625,	  280.993952,	  280.993964,	  280.993988,	    1.049991,	    1.049991,	    1.049991,	  486.695795,	  486.695857,	  486.695837,	   49.999939,	236872.830383,	   -0.181275,	    1.000000,	   -0.000000,	    0.000000
    0.242042,	  280.993947,	  280.993968,	  280.993985,	    1.049991,	    1.049991,	    1.049991,	  486.695795,	  486.695861,	  486.695826,	   49.999932,	236872.828044,	   -0.180662,	    1.000000,	   -0.000000,	    0.000000
    0.242458,	  280.993947,	  280.993975,	  280.993981,	    1.049991,	    1.049991,	    1.049991,	  486.695805,	  486.695864,	  486.695816,	   50.000059,	236872.829448,	   -0.180573,	    1.000000,	   -0.000000,	    0.000000
    0.242875,	  280.993946,	  280.993980,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695813,	  486.695865,	  486.695807,	   49.999970,	236872.829244,	   -0.182070,	    1.000000,	    0.000000,	    0.000000
    0.243292,	  280.993947,	  280.993983,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695820,	  486.695863,	  486.695799,	   49.999976,	236872.828382,	   -0.179817,	    1.000000,	   -0.000000,	    0.000000
    0.243708,	  280.993950,	  280.993987,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695832,	  486.695857,	  486.695794,	   49.999899,	236872.828915,	   -0.181285,	    1.000000,	   -0.000000,	    0.000000
    0.244125,	  280.993954,	  280.993988,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695841,	  486.695851,	  486.695792,	   50.000066,	236872.828859,	   -0.180752,	    1.000000,	   -0.000000,	    0.000000
    0.244542,	  280.993958,	  280.993988,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695849,	  486.695843,	  486.695790,	   49.999991,	236872.828447,	   -0.180341,	    1.000000,	   -0.000000,	    0.000000
    0.244958,	  280.993965,	  280.993987,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695858,	  486.695832,	  486.695794,	   49.999941,	236872.828636,	   -0.180912,	    1.000000,	   -0.000000,	    0.000000
    0.245375,	  280.993970,	  280.993985,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695862,	  486.695824,	  486.695798,	   49.999920,	236872.829032,	   -0.179986,	    1.000000,	   -0.000000,	    0.000000
    0.245792,	  280.993975,	  280.993981,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695865,	  486.695815,	  486.695805,	   50.000081,	236872.829091,	   -0.179946,	    1.000000,	   -0.000000,	    0.000000
    0.246208,	  280.993981,	  280.993975,	  280.993945,	    1.049991,	    1.049991,	    1.049991,	  486.695865,	  486.695803,	  486.695814,	   49.999953,	236872.828419,	   -0.179873,	    1.000000,	   -0.000000,	    0.000000
    0.246625,	  280.993985,	  280.993971,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695863,	  486.695799,	  486.695824,	   49.999968,	236872.829755,	   -0.179400,	    1.000000,	   -0.000000,	    0.000000
    0.247042,	  280.993988,	  280.993964,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695858,	  486.695793,	  486.695834,	   49.999923,	236872.829236,	   -0.179742,	    1.000000,	   -0.000000,	    0.000000
    0.247458,	  280.993990,	  280.993958,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695851,	  486.695789,	  486.695844,	   50.000055,	236872.829049,	   -0.178885,	    1.000000,	   -0.000000,	    0.000000
    0.247875,	  280.993990,	  280.993955,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695844,	  486.695792,	  486.695853,	   49.999982,	236872.830562,	   -0.178211,	    1.000000,	   -0.000000,	    0.000000
    0.248292,	  280.993988,	  280.993950,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695833,	  486.695793,	  486.695860,	   49.999957,	236872.829912,	   -0.179354,	    1.000000,	   -0.000000,	   -0.000000
    0.248708,	  280.993985,	  280.993946,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695822,	  486.695797,	  486.695866,	   49.999943,	236872.829219,	   -0.177634,	    1.000000,	   -0.000000,	   -0.000000
    0.249125,	  280.993982,	  280.993947,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695808,	  486.695868,	   50.000021,	236872.831683,	   -0.178578,	    1.000000,	   -0.000000,	   -0.000000
    0.249542,	  280.993977,	  280.993945,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695804,	  486.695814,	  486.695869,	   50.000001,	236872.830081,	   -0.177883,	    1.000000,	    0.000000,	   -0.000000
    0.249958,	  280.993971,	  280.993947,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695825,	  486.695866,	   49.999968,	236872.830703,	   -0.177042,	    1.000000,	   -0.000000,	   -0.000000
    0.250375,	  280.993966,	  280.993951,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695836,	  486.695862,	   49.999915,	236872.831741,	   -0.177865,	    1.000000,	   -0.000000,	   -0.000000
    0.250792,	  280.993959,	  280.993954,	  280.993992,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695845,	  486.695855,	   50.000042,	236872.830826,	   -0.177809,	    1.000000,	   -0.000000,	   -0.000000
    0.251208,	  280.993954,	  280.993960,	  280.993992,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695855,	  486.695846,	   49.999999,	236872.831148,	   -0.176349,	    1.000000,	    0.000000,	   -0.000000
    0.251625,	  280.993951,	  280.993967,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695796,	  486.695863,	  486.695836,	   49.999946,	236872.832636,	   -0.178028,	    1.000000,	    0.000000,	   -0.000000
    0.252042,	  280.993947,	  280.993971,	  280.993988,	    1.049991,	    1.049991,	    1.049991,	  486.695797,	  486.695868,	  486.695826,	   49.999945,	236872.830967,	   -0.176489,	    1.000000,	    0.000000,	   -0.000000
    0.252458,	  280.993946,	  280.993978,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695806,	  486.695871,	  486.695816,	   50.000031,	236872.832062,	   -0.177064,	    1.000000,	    0.000000,	   -0.000000
    0.252875,	  280.993946,	  280.993983,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695815,	  486.695871,	  486.695807,	   49.999984,	236872.832225,	   -0.177436,	    1.000000,	   -0.000000,	   -0.000000
    0.253292,	  280.993947,	  280.993987,	  280.993973,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695869,	  486.695800,	   49.999972,	236872.831874,	   -0.176862,	    1.000000,	    0.000000,	   -0.000000
    0.253708,	  280.993950,	  280.993991,	  280.993967,	    1.049991,	    1.049991,	    1.049991,	  486.695835,	  486.695864,	  486.695794,	   49.999930,	236872.832100,	   -0.176885,	    1.000000,	    0.000000,	   -0.000000
    0.254125,	  280.993955,	  280.993992,	  280.993961,	    1.049991,	    1.049991,	    1.049991,	  486.695846,	  486.695857,	  486.695792,	   50.000026,	236872.832355,	   -0.177620,	    1.000000,	    0.000000,	   -0.000000
    0.254542,	  280.993959,	  280.993992,	  280.993956,	    1.049991,	    1.049991,	    1.049991,	  486.695854,	  486.695849,	  486.695791,	   50.000005,	236872.832014,	   -0.176724,	    1.000000,	    0.000000,	   -0.000000
    0.254958,	  280.993966,	  280.993991,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695863,	  486.695837,	  486.695793,	   49.999950,	236872.831964,	   -0.177841,	    1.000000,	    0.000000,	   -0.000000
    0.255375,	  280.993971,	  280.993988,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695868,	  486.695828,	  486.695798,	   49.999935,	236872.832256,	   -0.177294,	    1.000000,	    0.000000,	   -0.000000
    0.255792,	  280.993977,	  280.993984,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695871,	  486.695818,	  486.695805,	   50.000043,	236872.832043,	   -0.177737,	    1.000000,	    0.000000,	   -0.000000
    0.256208,	  280.993982,	  280.993979,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695871,	  486.695808,	  486.695814,	   49.999982,	236872.831750,	   -0.177686,	    1.000000,	    0.000000,	   -0.000000
    0.256625,	  280.993986,	  280.993973,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695801,	  486.695824,	   49.999959,	236872.831846,	   -0.177873,	    1.000000,	    0.000000,	   -0.000000
    0.257042,	  280.993989,	  280.993968,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695864,	  486.695796,	  486.695833,	   49.999945,	236872.832051,	   -0.178357,	    1.000000,	    0.000000,	   -0.000000
    0.257458,	  280.993991,	  280.993960,	  280.993953,	    1.049991,	    1.049991,	    1.049991,	  486.695856,	  486.695790,	  486.695844,	   50.000023,	236872.830798,	   -0.178317,	    1.000000,	    0.000000,	   -0.000000
    0.257875,	  280.993992,	  280.993957,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695849,	  486.695793,	  486.695853,	   49.999999,	236872.832223,	   -0.178076,	    1.000000,	    0.000000,	   -0.000000
    0.258292,	  280.993990,	  280.993951,	  280.993964,	    1.049991,	    1.049991,	    1.049991,	  486.695838,	  486.695793,	  486.695860,	   49.999958,	236872.831030,	   -0.179112,	    1.000000,	    0.000000,	    0.000000
    0.258708,	  280.993987,	  280.993948,	  280.993970,	    1.049991,	    1.049991,	    1.049991,	  486.695827,	  486.695797,	  486.695865,	   49.999962,	236872.830910,	   -0.178344,	    1.000000,	    0.000000,	    0.000000
    0.259125,	  280.993983,	  280.993947,	  280.993976,	    1.049991,	    1.049991,	    1.049991,	  486.695818,	  486.695805,	  486.695868,	   50.000004,	236872.831204,	   -0.179093,	    1.000000,	    0.000000,	    0.000000
    0.259542,	  280.993978,	  280.993946,	  280.993981,	    1.049991,	    1.049991,	    1.049991,	  486.695809,	  486.695813,	  486.695869,	   50.000004,	236872.831124,	   -0.179434,	    1.000000,	    0.000000,	    0.000000
    0.259958,	  280.993972,	  280.993946,	  280.993985,	    1.049991,	    1.049991,	    1.049991,	  486.695799,	  486.695822,	  486.695866,	   49.999970,	236872.829979,	   -0.178566,	    1.000000,	    0.000000,	    0.000000
    0.260375,	  280.993967,	  280.993951,	  280.993988,	    1.049991,	    1.049991,	    1.049991,	  486.695797,	  486.695834,	  486.695862,	   49.999944,	236872.831546,	   -0.179573,	    1.000000,	    0.000000,	    0.000000
    0.260792,	  280.993960,	  280.993953,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695842,	  486.695854,	   50.000015,	236872.829743,	   -0.179656,	    1.000000,	    0.000000,	    0.000000
    0.261208,	  280.993956,	  280.993959,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695851,	  486.695846,	   50.000007,	236872.830470,	   -0.179020,	    1.000000,	   -0.000000,	    0.000000
    0.261625,	  280.993951,	  280.993964,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695859,	  486.695836,	   49.999954,	236872.830462,	   -0.179896,	    1.000000,	   -0.000000,	    0.000000
    0.262042,	  280.993948,	  280.993970,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695798,	  486.695864,	  486.695826,	   49.999960,	236872.830146,	   -0.179564,	    1.000000,	   -0.000000,	    0.000000
    0.262458,	  280.993946,	  280.993975,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695804,	  486.695867,	  486.695816,	   50.000013,	236872.829732,	   -0.179189,	    1.000000,	   -0.000000,	    0.000000
    0.262875,	  280.993947,	  280.993981,	  280.993977,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695867,	  486.695807,	   49.999993,	236872.830512,	   -0.180173,	    1.000000,	   -0.000000,	    0.000000
    0.263292,	  280.993947,	  280.993985,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695821,	  486.695865,	  486.695799,	   49.999970,	236872.829574,	   -0.179257,	    1.000000,	   -0.000000,	    0.000000
    0.263708,	  280.993950,	  280.993988,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695834,	  486.695860,	  486.695794,	   49.999953,	236872.830098,	   -0.179671,	    1.000000,	   -0.000000,	    0.000000
    0.264125,	  280.993954,	  280.993990,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695843,	  486.695853,	  486.695791,	   50.000007,	236872.829972,	   -0.179563,	    1.000000,	   -0.000000,	    0.000000
    0.264542,	  280.993959,	  280.993990,	  280.993955,	    1.049991,	    1.049991,	    1.049991,	  486.695851,	  486.695845,	  486.695791,	   50.000009,	236872.829948,	   -0.179411,	    1.000000,	   -0.000000,	    0.000000
    0.264958,	  280.993964,	  280.993988,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695859,	  486.695835,	  486.695793,	   49.999957,	236872.829846,	   -0.179354,	    1.000000,	   -0.000000,	    0.000000
    0.265375,	  280.993971,	  280.993986,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695864,	  486.695824,	  486.695798,	   49.999952,	236872.829986,	   -0.179543,	    1.000000,	   -0.000000,	    0.000000
    0.265792,	  280.993976,	  280.993982,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695867,	  486.695816,	  486.695805,	   50.000022,	236872.830260,	   -0.178931,	    1.000000,	   -0.000000,	    0.000000
    0.266208,	  280.993981,	  280.993976,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695867,	  486.695805,	  486.695814,	   49.999995,	236872.829708,	   -0.179499,	    1.000000,	   -0.000000,	    0.000000
    0.266625,	  280.993985,	  280.993972,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695865,	  486.695800,	  486.695824,	   49.999960,	236872.830426,	   -0.178567,	    1.000000,	   -0.000000,	    0.000000
    0.267042,	  280.993989,	  280.993965,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695860,	  486.695794,	  486.695834,	   49.999961,	236872.830204,	   -0.179334,	    1.000000,	   -0.000000,	    0.000000
    0.267458,	  280.993990,	  280.993960,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695853,	  486.695791,	  486.695844,	   50.000007,	236872.830116,	   -0.178666,	    1.000000,	   -0.000000,	    0.000000
    0.267875,	  280.993990,	  280.993955,	  280.993959,	    1.049991,	    1.049991,	    1.049991,	  486.695845,	  486.695791,	  486.695853,	   50.000004,	236872.830374,	   -0.178682,	    1.000000,	   -0.000000,	    0.000000
    0.268292,	  280.993989,	  280.993951,	  280.993965,	    1.049991,	    1.049991,	    1.049991,	  486.695836,	  486.695794,	  486.695860,	   49.999964,	236872.830960,	   -0.178631,	    1.000000,	   -0.000000,	   -0.000000
    0.268708,	  280.993986,	  280.993947,	  280.993971,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695797,	  486.695866,	   49.999976,	236872.829767,	   -0.178561,	    1.000000,	   -0.000000,	   -0.000000
    0.269125,	  280.993982,	  280.993947,	  280.993977,	    1.049991,	    1.049991,	    1.049991,	  486.695816,	  486.695806,	  486.695868,	   49.999994,	236872.831293,	   -0.178119,	    1.000000,	   -0.000000,	   -0.000000
    0.269542,	  280.993977,	  280.993946,	  280.993982,	    1.049991,	    1.049991,	    1.049991,	  486.695806,	  486.695814,	  486.695869,	   50.000004,	236872.830467,	   -0.178876,	    1.000000,	   -0.000000,	   -0.000000
    0.269958,	  280.993972,	  280.993947,	  280.993986,	    1.049991,	    1.049991,	    1.049991,	  486.695799,	  486.695824,	  486.695866,	   49.999976,	236872.830749,	   -0.177720,	    1.000000,	    0.000000,	   -0.000000
    0.270375,	  280.993966,	  280.993950,	  280.993989,	    1.049991,	    1.049991,	    1.049991,	  486.695794,	  486.695835,	  486.695862,	   49.999963,	236872.831025,	   -0.178333,	    1.000000,	   -0.000000,	   -0.000000
    0.270792,	  280.993960,	  280.993954,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695791,	  486.695845,	  486.695855,	   50.000000,	236872.831185,	   -0.178223,	    1.000000,	   -0.000000,	   -0.000000
    0.271208,	  280.993955,	  280.993959,	  280.993991,	    1.049991,	    1.049991,	    1.049991,	  486.695790,	  486.695853,	  486.695846,	   50.000011,	236872.830442,	   -0.177828,	    1.000000,	   -0.000000,	   -0.000000
    0.271625,	  280.993951,	  280.993966,	  280.993990,	    1.049991,	    1.049991,	    1.049991,	  486.695795,	  486.695861,	  486.695836,	   49.999962,	236872.831742,	   -0.178153,	    1.000000,	    0.000000,	   -0.000000
    0.272042,	  280.993947,	  280.993971,	  280.993987,	    1.049991,	    1.049991,	    1.049991,	  486.695797,	  486.695866,	  486.695826,	   49.999971,	236872.830800,	   -0.178085,	    1.000000,	   -0.000000,	   -0.000000
    0.272458,	  280.993946,	  280.993977,	  280.993983,	    1.049991,	    1.049991,	    1.049991,	  486.695806,	  486.695869,	  486.695816,	   50.000004,	236872.831266,	   -0.177653,	    1.000000,	    0.000000,	   -0.000000
    0.272875,	  280.993946,	  280.993982,	  280.993978,	    1.049991,	    1.049991,	    1.049991,	  486.695814,	  486.695870,	  486.695807,	   49.999998,	236872.831280,	   -0.178225,	    1.000000,	    0.000000,	   -0.000000
    0.273292,	  280.993947,	  280.993986,	  280.993972,	    1.049991,	    1.049991,	    1.049991,	  486.695824,	  486.695867,	  486.695800,	   49.999973,	236872.831297,	   -0.177924,	    1.000000,	    0.000000,	   -0.000000
    0.273708,	  280.993950,	  280.993989,	  280.993966,	    1.049991,	    1.049991,	    1.049991,	  486.695834,	  486.695863,	  486.695794,	   49.999970,	236872.831104,	   -0.177815,	    1.000000,	    0.000000,	   -0.000000
    0.274125,	  280.993955,	  280.993991,	  280.993960,	    1.049991,	    1.049991,	    1.049991,	  486.695845,	  486.695855,	  486.695792,	   49.999995,	236872.831464,	   -0.178271,	    1.000000,	    0.000000,	   -0.000000
    0.274542,	  280.993959,	  280.993991,	  280.993956,	    1.049991,	    1.049991,	    1.049991,	  486.695853,	  486.695847,	  486.695791,	   50.000010,	236872.831227,	   -0.177783,	    1.000000,	    0.000000,	   -0.000000
    0.274958,	  280.993965,	  280.993990,	  280.993951,	    1.049991,	    1.049991,	    1.049991,	  486.695861,	  486.695837,	  486.695793,	   49.999968,	236872.831219,	   -0.178242,	    1.000000,	    0.000000,	   -0.000000
    0.275375,	  280.993971,	  280.993987,	  280.993948,	    1.049991,	    1.049991,	    1.049991,	  486.695866,	  486.695827,	  486.695798,	   49.999964,	236872.831262,	   -0.178037,	    1.000000,	    0.000000,	   -0.000000
    0.275792,	  280.993976,	  280.993983,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695817,	  486.695805,	   50.000007,	236872.831289,	   -0.178297,	    1.000000,	    0.000000,	   -0.000000
    0.276208,	  280.993982,	  280.993978,	  280.993946,	    1.049991,	    1.049991,	    1.049991,	  486.695869,	  486.695808,	  486.695814,	   50.000002,	236872.831138,	   -0.178143,	    1.000000,	    0.000000,	   -0.000000
    0.276625,	  280.993986,	  280.993972,	  280.993947,	    1.049991,	    1.049991,	    1.049991,	  486.695867,	  486.695800,	  486.695824,	   49.999966,	236872.831054,	   -0.178378,	    1.000000,	    0.000000,	   -0.000000
    0.277042,	  280.993989,	  280.993967,	  280.993950,	    1.049991,	    1.049991,	    1.049991,	  486.695863,	  486.695795,	  486.695834,	   49.999972,	236872.831416,	   -0.178227,	    1.000000,	    0.000000,	   -0.000000
    0.277458,	  280.993991,	  280.993960,	  280.993954,	    1.049991,	    1.049991,	    1.049991,	  486.695855,	  486.695791,	  486.695844,	   49.999998,	236872.830679,	   -0.178728,	    1.000000,	    0.000000,	   -0.000000
